hv=0.00
time=19681.28
22.233991,0.738557,38.000000,0.000000
21.908030,0.815643,38.000000,0.000000
21.683349,0.851243,38.000000,0.000000
21.582144,0.848585,38.000000,0.000000
21.588587,0.847269,38.000000,0.000000
21.627864,0.826445,38.000000,0.000000
21.674320,0.704037,38.000000,0.000000
21.737245,0.455681,38.000000,0.000000
21.813631,0.260808,38.000000,0.000000
21.899706,0.182957,38.000000,0.000000
21.975918,0.127573,38.000000,0.000000
22.037948,0.116106,38.000000,0.000000
22.090301,0.086668,38.000000,0.000000
22.143041,0.057116,38.000000,0.000000
22.196306,0.047578,38.000000,0.000000
22.238161,0.019940,38.000000,0.000000
22.276603,0.013344,38.000000,0.000000
22.315906,0.006873,38.000000,0.000000
22.344039,0.002215,38.000000,0.000000
22.370555,-0.001453,38.000000,0.000000
22.397349,-0.005086,38.000000,0.000000
22.421629,-0.008463,38.000000,0.000000
22.439819,-0.011320,38.000000,0.000000
22.456216,-0.013896,38.000000,0.000000
22.473198,-0.016368,38.000000,0.000000
22.489998,-0.018839,38.000000,0.000000
22.506219,-0.021318,38.000000,0.000000
22.522136,-0.043753,38.000000,0.000000
22.109660,0.800512,38.000000,0.000000
21.800654,0.855264,38.000000,0.000000
21.587801,0.850730,38.000000,0.000000
21.503170,0.848287,38.000000,0.000000
21.512822,0.847034,38.000000,0.000000
21.557739,0.846316,38.000000,0.000000
21.607747,0.805503,38.000000,0.000000
21.678544,0.560721,38.000000,0.000000
21.766160,0.306574,38.000000,0.000000
21.854370,0.208936,38.000000,0.000000
21.936590,0.152987,38.000000,0.000000
21.999626,0.121469,38.000000,0.000000
22.054431,0.091757,38.000000,0.000000
22.110749,0.081895,38.000000,0.000000
22.167147,0.052029,38.000000,0.000000
22.215610,0.043369,38.000000,0.000000
22.257660,0.016453,38.000000,0.000000
22.298536,0.009763,38.000000,0.000000
22.330382,0.004893,38.000000,0.000000
22.358185,0.001057,38.000000,0.000000
22.386009,-0.002721,38.000000,0.000000
22.409373,-0.006110,38.000000,0.000000
22.429775,-0.009353,38.000000,0.000000
22.449897,-0.012332,38.000000,0.000000
22.467555,-0.014879,38.000000,0.000000
22.484379,-0.017466,38.000000,0.000000
