hv=0.00
time=27730.88
22.797036,0.456738,38.000000,0.000000
22.423003,0.434998,38.000000,0.000000
22.245917,0.307391,38.000000,0.000000
22.207451,0.190775,38.000000,0.000000
22.205663,0.112051,38.000000,0.000000
22.223903,0.073578,38.000000,0.000000
22.245026,0.035961,38.000000,0.000000
22.277911,-0.000943,38.000000,0.000000
22.313066,-0.036883,38.000000,0.000000
22.351835,-0.051858,38.000000,0.000000
22.379350,-0.062075,38.000000,0.000000
22.401392,-0.069541,38.000000,0.000000
22.409310,-0.074550,38.000000,0.000000
22.415970,-0.079013,38.000000,0.000000
22.421411,-0.102913,38.000000,0.000000
22.427424,-0.106634,38.000000,0.000000
22.433471,-0.109968,38.000000,0.000000
22.437734,-0.112088,38.000000,0.000000
22.436617,-0.113305,38.000000,0.000000
22.438389,-0.113811,38.000000,0.000000
22.438438,-0.114095,38.000000,0.000000
22.437990,-0.114309,38.000000,0.000000
22.434389,-0.114219,38.000000,0.000000
22.430247,-0.113950,38.000000,0.000000
22.426508,-0.133556,38.000000,0.000000
22.421783,-0.132936,38.000000,0.000000
22.416762,-0.132198,38.000000,0.000000
22.411377,-0.111251,38.000000,0.000000
22.657507,0.525084,38.000000,0.000000
22.316953,0.503374,38.000000,0.000000
22.152352,0.336059,38.000000,0.000000
22.117921,0.199042,38.000000,0.000000
22.123810,0.119577,38.000000,0.000000
22.148618,0.079748,38.000000,0.000000
22.178766,0.041342,38.000000,0.000000
22.217151,0.003887,38.000000,0.000000
22.267998,-0.032903,38.000000,0.000000
22.313902,-0.048442,38.000000,0.000000
22.349941,-0.059485,38.000000,0.000000
22.374777,-0.067311,38.000000,0.000000
22.387386,-0.072549,38.000000,0.000000
22.396132,-0.077109,38.000000,0.000000
22.405109,-0.101339,38.000000,0.000000
22.411540,-0.105109,38.000000,0.000000
22.419288,-0.108280,38.000000,0.000000
22.422638,-0.110494,38.000000,0.000000
22.424012,-0.111303,38.000000,0.000000
22.426230,-0.111885,38.000000,0.000000
22.427118,-0.112290,38.000000,0.000000
22.427292,-0.112476,38.000000,0.000000
22.427375,-0.112463,38.000000,0.000000
22.425343,-0.112155,38.000000,0.000000
22.421120,-0.111659,38.000000,0.000000
22.416498,-0.111085,38.000000,0.000000
22.412277,-0.110593,38.000000,0.000000
22.519596,0.592613,38.000000,0.000000
22.211209,0.590369,38.000000,0.000000
22.056564,0.424379,38.000000,0.000000
22.027855,0.207496,38.000000,0.000000
22.040092,0.127269,38.000000,0.000000
22.073771,0.086647,38.000000,0.000000
22.114093,0.046880,38.000000,0.000000
22.165489,0.008476,38.000000,0.000000
22.222147,-0.028918,38.000000,0.000000
22.278615,-0.044892,38.000000,0.000000
22.319538,-0.056722,38.000000,0.000000
22.345177,-0.064791,38.000000,0.000000
22.362861,-0.070266,38.000000,0.000000
22.375847,-0.075172,38.000000,0.000000
22.387846,-0.099692,38.000000,0.000000
22.396568,-0.103325,38.000000,0.000000
22.404661,-0.106563,38.000000,0.000000
22.408195,-0.108600,38.000000,0.000000
22.411096,-0.109295,38.000000,0.000000
22.413418,-0.109911,38.000000,0.000000
22.415686,-0.110419,38.000000,0.000000
22.416208,-0.110639,38.000000,0.000000
22.417311,-0.110628,38.000000,0.000000
22.418532,-0.110490,38.000000,0.000000
22.416834,-0.110186,38.000000,0.000000
22.411924,-0.109950,38.000000,0.000000
22.385404,0.678495,38.000000,0.000000
22.104668,0.695569,38.000000,0.000000
21.962469,0.571173,38.000000,0.000000
21.938118,0.235936,38.000000,0.000000
21.957866,0.155017,38.000000,0.000000
22.003134,0.093648,38.000000,0.000000
22.055454,0.052505,38.000000,0.000000
22.117130,0.012973,38.000000,0.000000
22.179117,-0.025469,38.000000,0.000000
22.242203,-0.041327,38.000000,0.000000
22.287297,-0.053608,38.000000,0.000000
22.316543,-0.062120,38.000000,0.000000
22.336100,-0.067732,38.000000,0.000000
22.354604,-0.073139,38.000000,0.000000
22.369400,-0.097669,38.000000,0.000000
22.381250,-0.101540,38.000000,0.000000
22.389390,-0.104811,38.000000,0.000000
22.394743,-0.106544,38.000000,0.000000
22.397908,-0.107283,38.000000,0.000000
22.400541,-0.107910,38.000000,0.000000
22.403650,-0.108592,38.000000,0.000000
22.407432,-0.109103,38.000000,0.000000
22.409434,-0.109377,38.000000,0.000000
22.408586,-0.109395,38.000000,0.000000
22.407393,-0.109283,38.000000,0.000000
22.260117,0.742478,38.000000,0.000000
22.000567,0.798303,38.000000,0.000000
21.869497,0.794625,38.000000,0.000000
21.850423,0.264291,38.000000,0.000000
21.883046,0.162689,38.000000,0.000000
21.937341,0.100410,38.000000,0.000000
22.002081,0.058250,38.000000,0.000000
22.072363,0.016830,38.000000,0.000000
22.138227,-0.021846,38.000000,0.000000
22.206972,-0.037835,38.000000,0.000000
22.255943,-0.050557,38.000000,0.000000
22.287328,-0.059207,38.000000,0.000000
22.308767,-0.065209,38.000000,0.000000
22.329732,-0.070666,38.000000,0.000000
22.350716,-0.095462,38.000000,0.000000
22.365559,-0.099741,38.000000,0.000000
22.373532,-0.102856,38.000000,0.000000
22.381385,-0.104625,38.000000,0.000000
22.386109,-0.105641,38.000000,0.000000
22.390505,-0.106493,38.000000,0.000000
22.393967,-0.107265,38.000000,0.000000
22.396359,-0.107974,38.000000,0.000000
22.396918,-0.108391,38.000000,0.000000
22.396173,-0.108521,38.000000,0.000000
22.142562,0.824272,38.000000,0.000000
21.895953,0.858374,38.000000,0.000000
21.778173,0.854474,38.000000,0.000000
21.771630,0.549247,38.000000,0.000000
21.810861,0.170242,38.000000,0.000000
21.881433,0.106701,38.000000,0.000000
21.954731,0.063353,38.000000,0.000000
22.028913,0.021226,38.000000,0.000000
22.101072,-0.018064,38.000000,0.000000
22.171355,-0.034343,38.000000,0.000000
22.225776,-0.047527,38.000000,0.000000
22.256973,-0.056046,38.000000,0.000000
22.281038,-0.062703,38.000000,0.000000
22.305978,-0.068068,38.000000,0.000000
22.331330,-0.073305,38.000000,0.000000
22.348701,-0.097912,38.000000,0.000000
22.361458,-0.101178,38.000000,0.000000
22.371083,-0.103253,38.000000,0.000000
22.374845,-0.104377,38.000000,0.000000
